Movie Name,Genre,Duration,Rating,Vote Counts
Aitokunrin,Romance,N/A,N/A,N/A
More Reason to Love,Romance,1h 7m,N/A,N/A
My Domestic Maid,Romance,1h 32m,N/A,N/A
Love Territory,Romance,1h 33m,N/A,N/A
Show Me a Rose,Romance,1h 59m,N/A,N/A
"Ponta Grossa, Não Sei Se Te Amo",Romance,1h 29m,N/A,N/A
In a Situationship,Romance,38m,N/A,N/A
Loss Project,Romance,48m,N/A,N/A
The Last Customer,Romance,19m,N/A,N/A
Sarkari Rozgaar,Romance,2h 20m,N/A,N/A
A Hold on Me,Romance,1h 43m,N/A,N/A
BumHer,Romance,N/A,9.2,11
NOSOFACH: Balada o vesmíre,Romance,N/A,N/A,N/A
I Hate Love Stories,Romance,N/A,N/A,N/A
Modern Ruins,Romance,1h 40m,N/A,N/A
La hija de Rappaccini,Romance,1h 32m,N/A,N/A
Girl Talk,Romance,N/A,N/A,N/A
Lucid Love,Romance,1h 11m,8.6,29
Arquitetando em Sampa,Romance,1h 44m,N/A,N/A
Jodi Bhalobasho,Romance,54m,N/A,N/A
Borjatri,Romance,1h 12m,8.4,6
Last Will,Romance,N/A,N/A,N/A
Magical Encounter,Romance,2h 37m,N/A,N/A
Lady of Honour,Romance,1h 47m,N/A,N/A
Young in Love,Romance,1h 19m,N/A,N/A
You Jian Dao Xiang,Romance,N/A,N/A,N/A
Broken Glass,Romance,N/A,N/A,N/A
Vamp Camp: Being a Melodrama in Three Parts,Romance,N/A,N/A,N/A
Unintended,Romance,1h 51m,N/A,N/A
Strong Hold,Romance,N/A,N/A,N/A
Ek Minute,Romance,N/A,N/A,N/A
Wrong Side of Love,Romance,N/A,N/A,N/A
A Lovely Résumé,Romance,1h 10m,9.3,7
Guilty Advice,Romance,N/A,N/A,N/A
Dream Cafe,Romance,1h 51m,N/A,N/A
Time Traveler's,Romance,N/A,N/A,N/A
Leyli and Majnun,Romance,1h 19m,N/A,N/A
Sent from Above,Romance,1h 54m,N/A,N/A
Love Stories ,Romance,1h 15m,N/A,N/A
Love Bites,Romance,1h,N/A,N/A
Jaavali,Romance,N/A,N/A,N/A
First Love,Romance,N/A,N/A,N/A
Lost Love One,Romance,N/A,N/A,N/A
Maya-The Truth,Romance,15m,N/A,N/A
Our First Date,Romance,N/A,N/A,N/A
Marry Me,Romance,N/A,N/A,N/A
Xun zhao xiao shi de lian ren,Romance,1h 43m,N/A,N/A
When the Flower Withers,Romance,N/A,N/A,N/A
Made for Me,Romance,N/A,N/A,N/A
Jiboner Chuktinama,Romance,49m,N/A,N/A
One Heart at a Time,Romance,2h 5m,N/A,N/A
Feelings Attached,Romance,1h 50m,N/A,N/A
Wood House,Romance,45m,N/A,N/A
Coded Treaty,Romance,N/A,N/A,N/A
Hamar Niyati,Romance,2h 19m,N/A,N/A
The Hard Conversations,Romance,N/A,N/A,N/A
A Love to Last,Romance,1h 54m,N/A,N/A
As Margens de Canavieiras,Romance,N/A,N/A,N/A
Osompurno,Romance,59m,9.6,13
"Katarina, ili Doch razboynika",Romance,2h 37m,N/A,N/A
Bring Back the Colour,Romance,47m,5.9,7
Dance Dance Dance,Romance,1h 38m,N/A,N/A
Mr. & Mrs. Bride & Groom,Romance,2h 16m,N/A,N/A
Tomari Sathe,Romance,54m,8.0,8
Black Owner and Horny College Girls,Romance,1h 5m,3.9,7
Thank you for coming,Romance,N/A,N/A,N/A
Dream Edition,Romance,N/A,N/A,N/A
The Moon Asks for Help,Romance,1h 36m,N/A,N/A
"Here I am, I'm Jean-Frank",Romance,N/A,N/A,N/A
CHU LAY ASMAAN ,Romance,2h,N/A,N/A
Strange Affections,Romance,1h 20m,N/A,N/A
Something About Him,Romance,2h 49m,N/A,N/A
A Wife by Default,Romance,1h 28m,N/A,N/A
Anaatha,Romance,N/A,N/A,N/A
Hearts in Focus,Romance,N/A,N/A,N/A
If Love Deceives You,Romance,1h 30m,N/A,N/A
Silver Cord,Romance,2h 4m,N/A,N/A
Zozobra,Romance,N/A,N/A,N/A
Shesh Kichudin,Romance,55m,N/A,N/A
Strupla,Romance,1h 35m,N/A,N/A
Love Given,Romance,1h 41m,N/A,N/A
A Thing Called Love,Romance,1h 26m,N/A,N/A
Stolen Kisses,Romance,1h 23m,N/A,N/A
Someday Soon,Romance,N/A,N/A,N/A
Kapsula,Romance,46m,N/A,N/A
Sarhadein,Romance,N/A,N/A,N/A
Valobashar Porinam,Romance,N/A,N/A,N/A
Heart Arrest,Romance,2h 32m,N/A,N/A
Preet Binjara,Romance,1h 56m,N/A,N/A
Bidhoba: The Widow,Romance,N/A,8.0,7
Theory of Love,Romance,40m,N/A,N/A
Deewaar Ke Us Paar (beyond the Wall),Romance,1h 47m,N/A,N/A
Ishq va anduh,Romance,N/A,N/A,N/A
Acuerdate de mí,Romance,N/A,N/A,N/A
My Super Heroine,Romance,1h 33m,N/A,N/A
